scene_id,timestamp,cup_id,x,y,hand_distance,last_touched_time,touch_count,moved_recently,distance_to_tray,user_present,user_absent_time,label
92,1779169750.652,1,0.7273,0.5347,0.1444,0.579,159,0,0.4046,1,0.0,ASK
92,1779169750.652,2,0.6062,0.5986,0.0639,0.0,312,1,0.4125,1,0.0,WAIT
93,1779169751.212,0,0.8078,0.4792,0.0981,0.0,61,0,0.4156,1,0.0,WAIT
93,1779169751.212,1,0.7086,0.5764,0.0457,0.0,161,0,0.4303,1,0.0,WAIT
93,1779169751.212,2,0.7586,0.575,0.0703,0.0,315,0,0.4555,1,0.0,WAIT
94,1779169751.771,0,0.8078,0.4806,0.1351,0.272,63,0,0.4165,1,0.0,ASK
94,1779169751.771,1,0.725,0.5417,0.0571,0.0,165,0,0.4091,1,0.0,WAIT
94,1779169751.771,2,0.7586,0.5736,0.0838,0.0,319,0,0.4544,1,0.0,WAIT
95,1779169752.344,0,0.8078,0.4806,0.1532,0.844,63,0,0.4165,1,0.0,ASK
95,1779169752.344,1,0.7273,0.5319,0.0801,0.0,169,0,0.4023,1,0.0,WAIT
95,1779169752.344,2,0.7586,0.575,0.096,0.0,323,0,0.4555,1,0.0,WAIT
96,1779169752.908,0,0.8078,0.4806,0.1523,1.409,63,0,0.4165,1,0.0,ASK
96,1779169752.908,1,0.7273,0.5319,0.0792,0.0,173,0,0.4023,1,0.0,WAIT
96,1779169752.908,2,0.7586,0.5736,0.0953,0.0,327,0,0.4544,1,0.0,WAIT
97,1779169753.485,0,0.8086,0.4806,0.1529,1.985,63,0,0.4171,1,0.0,ASK
97,1779169753.485,1,0.7273,0.5333,0.0788,0.0,177,0,0.4035,1,0.0,WAIT
97,1779169753.485,2,0.7594,0.575,0.0958,0.0,331,0,0.456,1,0.0,WAIT
98,1779169754.044,0,0.8086,0.4806,0.1532,2.545,63,0,0.4171,1,0.0,ASK
98,1779169754.044,1,0.7273,0.5333,0.0792,0.0,181,0,0.4035,1,0.0,WAIT
98,1779169754.044,2,0.7594,0.5736,0.0962,0.0,335,0,0.4548,1,0.0,WAIT
99,1779169754.617,0,0.8086,0.4806,0.1529,3.117,63,0,0.4171,1,0.0,ASK
99,1779169754.617,1,0.7273,0.5333,0.0788,0.0,185,0,0.4035,1,0.0,WAIT
99,1779169754.617,2,0.7594,0.575,0.0958,0.0,339,0,0.456,1,0.0,WAIT
100,1779169755.18,0,0.8086,0.4806,0.0811,0.0,65,0,0.4171,1,0.0,WAIT
100,1779169755.18,1,0.7,0.5347,0.0329,0.0,188,0,0.3899,1,0.0,WAIT
100,1779169755.18,2,0.7641,0.575,0.0652,0.0,343,0,0.4586,1,0.0,WAIT
101,1779169755.739,0,0.8086,0.4792,0.0994,0.0,69,0,0.4161,1,0.0,WAIT
101,1779169755.739,1,0.7102,0.5292,0.0263,0.0,192,0,0.3905,1,0.0,WAIT
101,1779169755.739,2,0.7453,0.5736,0.0626,0.0,347,0,0.4469,1,0.0,WAIT
102,1779169756.318,0,0.8078,0.4792,0.1185,0.0,73,0,0.4156,1,0.0,WAIT
102,1779169756.318,1,0.6445,0.5069,0.0285,0.0,196,1,0.3393,1,0.0,WAIT
102,1779169756.318,2,0.7477,0.5764,0.0827,0.0,351,0,0.4506,1,0.0,WAIT
103,1779169756.874,0,0.8078,0.4806,0.1395,0.556,73,0,0.4165,1,0.0,ASK
103,1779169756.874,1,0.7273,0.5319,0.1087,0.0,199,0,0.4023,1,0.0,WAIT
103,1779169756.874,2,0.7477,0.5764,0.1363,0.27,353,0,0.4506,1,0.0,ASK
104,1779169757.451,0,0.8094,0.4306,0.0294,0.0,76,1,0.3858,1,0.0,WAIT
104,1779169757.451,1,0.7312,0.5292,0.0547,0.0,202,0,0.4023,1,0.0,WAIT
104,1779169757.451,2,0.7477,0.5764,0.0606,0.0,355,0,0.4506,1,0.0,WAIT
105,1779169758.012,0,0.8047,0.4264,999.0,0.561,76,0,0.3796,1,0.0,ASK
105,1779169758.012,1,0.7289,0.5292,999.0,0.561,202,0,0.4009,1,0.0,ASK
105,1779169758.012,2,0.7477,0.5764,999.0,0.561,355,0,0.4506,1,0.0,ASK
106,1779169758.589,0,0.6922,0.2708,999.0,0.288,77,1,0.2048,1,0.0,ASK
106,1779169758.589,1,0.7273,0.5292,999.0,0.288,203,0,0.4,1,0.0,ASK
106,1779169758.589,2,0.7469,0.5764,999.0,0.288,356,0,0.4501,1,0.0,ASK
107,1779169759.149,0,0.532,0.2486,0.0282,0.0,81,0,0.0582,1,0.0,WAIT
107,1779169759.149,1,0.7273,0.5292,0.1966,0.848,203,0,0.4,1,0.0,ASK
107,1779169759.149,2,0.7469,0.5764,0.2239,0.848,356,0,0.4501,1,0.0,ASK
108,1779169759.708,0,0.5391,0.2569,0.0303,0.0,85,1,0.0691,1,0.0,WAIT
108,1779169759.708,1,0.7273,0.5292,0.2417,1.408,203,0,0.4,1,0.0,ASK
108,1779169759.708,2,0.7469,0.5764,0.2697,1.408,356,0,0.4501,1,0.0,ASK
109,1779169760.281,0,0.5305,0.1972,0.0309,0.0,89,0,0.0306,1,0.0,WAIT
109,1779169760.281,1,0.7273,0.5292,0.2674,1.98,203,0,0.4,1,0.0,ASK
109,1779169760.281,2,0.7461,0.5764,0.2952,1.98,356,0,0.4497,1,0.0,ASK
110,1779169760.842,0,0.5258,0.1931,0.0314,0.0,93,0,0.0267,1,0.0,WAIT
110,1779169760.842,1,0.7273,0.5292,0.2722,2.541,203,0,0.4,1,0.0,ASK
110,1779169760.842,2,0.7469,0.5764,0.3005,2.541,356,0,0.4501,1,0.0,ASK
111,1779169761.416,0,0.5258,0.1986,0.0309,0.0,97,0,0.0258,1,0.0,WAIT
111,1779169761.416,1,0.7273,0.5292,0.2699,3.116,203,0,0.4,1,0.0,ASK
111,1779169761.416,2,0.7469,0.5764,0.2981,3.116,356,0,0.4501,1,0.0,ASK
112,1779169761.979,0,0.5641,0.25,0.0352,0.0,101,1,0.0813,1,0.0,WAIT
112,1779169761.979,1,0.7273,0.5292,0.2326,3.678,203,0,0.4,1,0.0,ASK
112,1779169761.979,2,0.7469,0.5764,0.261,3.678,356,0,0.4501,1,0.0,ASK
113,1779169762.54,0,0.6328,0.5667,0.0405,0.0,103,1,0.39,1,0.0,WAIT
113,1779169762.54,1,0.7273,0.5292,0.1216,4.24,203,0,0.4,1,0.0,ASK
113,1779169762.54,2,0.7461,0.5764,0.1312,4.24,356,0,0.4497,1,0.0,ASK
114,1779169763.111,0,0.6125,0.6236,0.0336,0.0,107,0,0.4383,1,0.0,WAIT
114,1779169763.111,1,0.7273,0.5292,0.1434,4.811,203,0,0.4,1,0.0,ASK
114,1779169763.111,2,0.7469,0.5764,0.1506,4.811,356,0,0.4501,1,0.0,ASK
115,1779169763.671,0,0.6133,0.6292,0.0765,0.0,110,0,0.4439,1,0.0,WAIT
115,1779169763.671,1,0.7273,0.5292,0.1873,5.371,203,0,0.4,1,0.0,ASK
115,1779169763.671,2,0.7461,0.5764,0.194,5.371,356,0,0.4497,1,0.0,ASK
116,1779169764.251,0,0.6133,0.6292,0.0722,0.0,114,0,0.4439,1,0.0,WAIT
116,1779169764.251,1,0.7273,0.5292,0.183,5.95,203,0,0.4,1,0.0,ASK
116,1779169764.251,2,0.7469,0.5764,0.1901,5.95,356,0,0.4501,1,0.0,ASK
117,1779169764.814,0,0.6133,0.6292,0.0652,0.0,118,0,0.4439,1,0.0,WAIT
117,1779169764.814,1,0.7273,0.5292,0.176,6.513,203,0,0.4,1,0.0,ASK
117,1779169764.814,2,0.7461,0.5764,0.1822,6.513,356,0,0.4497,1,0.0,ASK
118,1779169765.389,0,0.6141,0.6292,0.0665,0.0,122,0,0.4441,1,0.0,WAIT
118,1779169765.389,1,0.7273,0.5292,0.1765,7.088,203,0,0.4,1,0.0,ASK
118,1779169765.389,2,0.7469,0.5764,0.1824,7.088,356,0,0.4501,1,0.0,ASK
119,1779169765.949,0,0.6141,0.6292,0.3354,0.56,122,0,0.4441,1,0.0,ASK
119,1779169765.949,1,0.7273,0.5292,0.4453,7.649,203,0,0.4,1,0.0,ASK
119,1779169765.949,2,0.7469,0.5764,0.4492,7.649,356,0,0.4501,1,0.0,ASK
120,1779169766.508,0,0.6141,0.6292,0.073,0.0,126,0,0.4441,1,0.0,WAIT
120,1779169766.508,1,0.7281,0.5292,0.1837,8.208,203,0,0.4005,1,0.0,ASK
120,1779169766.508,2,0.7469,0.5764,0.1909,8.208,356,0,0.4501,1,0.0,ASK
121,1779169767.085,0,0.6141,0.6292,0.0732,0.0,130,0,0.4441,1,0.0,WAIT
121,1779169767.085,1,0.7273,0.5292,0.1834,8.784,203,0,0.4,1,0.0,ASK
121,1779169767.085,2,0.7469,0.5764,0.1911,8.784,356,0,0.4501,1,0.0,ASK
122,1779169767.644,0,0.6133,0.6292,0.0729,0.0,134,0,0.4439,1,0.0,WAIT
122,1779169767.644,1,0.7273,0.5292,0.1837,9.344,203,0,0.4,1,0.0,ASK
122,1779169767.644,2,0.7469,0.5764,0.1913,9.344,356,0,0.4501,1,0.0,ASK
123,1779169768.22,0,0.6141,0.6292,0.0739,0.0,138,0,0.4441,1,0.0,WAIT
123,1779169768.22,1,0.7273,0.5292,0.184,9.92,203,0,0.4,1,0.0,ASK
123,1779169768.22,2,0.7469,0.5764,0.1917,9.92,356,0,0.4501,1,0.0,ASK
124,1779169768.78,0,0.6141,0.6292,0.0854,0.0,142,0,0.4441,1,0.0,WAIT
124,1779169768.78,1,0.7281,0.5292,0.1928,10.48,203,0,0.4005,1,0.0,ASK
124,1779169768.78,2,0.7469,0.5764,0.2035,10.48,356,0,0.4501,1,0.0,ASK
125,1779169769.356,0,0.6141,0.6292,0.2253,0.576,142,0,0.4441,1,0.0,ASK
125,1779169769.356,1,0.7273,0.5292,0.2136,11.056,203,0,0.4,1,0.0,ASK
125,1779169769.356,2,0.7469,0.5764,0.2424,11.056,356,0,0.4501,1,0.0,ASK
126,1779169769.916,0,0.6133,0.6292,0.1914,1.136,142,0,0.4439,1,0.0,ASK
126,1779169769.916,1,0.7273,0.5292,0.1941,11.616,203,0,0.4,1,0.0,ASK
126,1779169769.916,2,0.7469,0.5764,0.2225,11.616,356,0,0.4501,1,0.0,ASK
127,1779169770.475,0,0.6133,0.6292,0.181,1.695,142,0,0.4439,1,0.0,ASK
127,1779169770.475,1,0.7273,0.5292,0.1954,12.175,203,0,0.4,1,0.0,ASK
127,1779169770.475,2,0.7469,0.5764,0.2234,12.175,356,0,0.4501,1,0.0,ASK
128,1779169771.052,0,0.6133,0.6278,0.1687,2.272,142,0,0.4425,1,0.0,ASK
128,1779169771.052,1,0.4797,0.6583,0.201,12.752,203,1,0.4588,1,0.0,ASK
128,1779169771.052,2,0.7469,0.5764,0.2027,12.752,356,0,0.4501,1,0.0,ASK
129,1779169771.612,0,0.6164,0.6361,0.0587,0.0,146,0,0.4514,1,0.0,WAIT
129,1779169771.612,1,0.5492,0.5472,0.0178,0.0,207,0,0.3507,1,0.0,WAIT
129,1779169771.612,2,0.7469,0.5764,0.1551,13.311,356,0,0.4501,1,0.0,ASK
130,1779169772.187,0,0.6164,0.6347,0.0614,0.0,150,0,0.45,1,0.0,WAIT
130,1779169772.187,1,0.5469,0.5375,0.0211,0.0,211,0,0.3407,1,0.0,WAIT
130,1779169772.187,2,0.7469,0.5764,0.1543,13.887,356,0,0.4501,1,0.0,ASK
131,1779169772.748,0,0.6156,0.6431,0.0656,0.0,154,0,0.4579,1,0.0,WAIT
131,1779169772.748,1,0.5563,0.5292,0.0184,0.0,215,0,0.3339,1,0.0,WAIT
131,1779169772.748,2,0.7469,0.5764,0.1497,14.447,356,0,0.4501,1,0.0,ASK
132,1779169773.324,0,0.6156,0.6319,0.1073,0.0,158,0,0.4472,1,0.0,WAIT
132,1779169773.324,1,0.6336,0.4778,0.0484,0.0,219,0,0.3082,1,0.0,WAIT
132,1779169773.324,2,0.7469,0.5764,0.0792,0.0,357,0,0.4501,1,0.0,WAIT
133,1779169773.884,0,0.6141,0.6306,0.1556,0.289,160,0,0.4454,1,0.0,ASK
133,1779169773.884,1,0.6305,0.4222,0.0926,0.0,223,0,0.2577,1,0.0,WAIT
133,1779169773.884,2,0.7469,0.5764,0.0877,0.0,361,0,0.4501,1,0.0,WAIT
134,1779169774.445,0,0.6156,0.6333,0.1349,0.415,161,0,0.4485,1,0.0,ASK
134,1779169774.445,1,0.6625,0.4111,0.0247,0.0,227,0,0.2664,1,0.0,WAIT
134,1779169774.445,2,0.7258,0.5708,0.0944,0.0,365,0,0.4342,1,0.0,WAIT
135,1779169775.021,0,0.6156,0.6306,0.1504,0.991,161,0,0.4458,1,0.0,ASK
135,1779169775.021,1,0.6969,0.4375,0.0344,0.0,231,0,0.3085,1,0.0,WAIT
135,1779169775.021,2,0.6656,0.5444,0.0928,0.0,369,0,0.3822,1,0.0,WAIT
136,1779169775.582,0,0.5805,0.575,0.1448,1.552,161,1,0.3835,1,0.0,ASK
136,1779169775.582,1,0.5758,0.3347,0.0338,0.0,235,1,0.1546,1,0.0,WAIT
136,1779169775.582,2,0.6656,0.5264,0.1325,0.146,372,0,0.366,1,0.0,ASK
137,1779169776.155,0,0.5414,0.5667,0.0655,0.0,163,0,0.369,1,0.0,WAIT
137,1779169776.155,1,0.7844,0.475,0.2567,0.43,236,0,0.3956,1,0.0,ASK
137,1779169776.155,2,0.6656,0.5264,0.1557,0.72,372,0,0.366,1,0.0,ASK
138,1779169776.713,0,0.5398,0.5667,0.1559,0.412,164,0,0.3688,1,0.0,ASK
138,1779169776.713,1,0.5414,0.2889,0.0297,0.0,238,0,0.0981,1,0.0,WAIT
138,1779169776.713,2,0.6656,0.5264,0.1585,1.277,372,0,0.366,1,0.0,ASK
139,1779169777.292,0,0.5398,0.5667,0.1497,0.992,164,0,0.3688,1,0.0,ASK
139,1779169777.292,1,0.7844,0.475,0.2001,0.288,240,0,0.3956,1,0.0,ASK
139,1779169777.292,2,0.6648,0.5264,0.1427,1.857,372,0,0.3657,1,0.0,ASK
140,1779169777.852,0,0.5445,0.55,0.0348,0.0,166,0,0.3528,1,0.0,WAIT
140,1779169777.852,1,0.7844,0.475,0.2451,0.848,240,0,0.3956,1,0.0,ASK
140,1779169777.852,2,0.6656,0.5264,0.1386,2.417,372,0,0.366,1,0.0,ASK
141,1779169778.413,0,0.55,0.5625,0.16,0.13,169,0,0.3659,1,0.0,ASK
141,1779169778.413,1,0.7844,0.475,0.2228,1.409,240,0,0.3956,1,0.0,ASK
141,1779169778.413,2,0.6656,0.5264,0.1659,2.978,372,0,0.366,1,0.0,ASK
142,1779169778.983,0,0.55,0.5625,0.4778,0.7,169,0,0.3659,1,0.0,ASK
142,1779169778.983,1,0.7844,0.475,0.6862,1.979,240,0,0.3956,1,0.0,ASK
142,1779169778.983,2,0.6656,0.5264,0.5797,3.548,372,0,0.366,1,0.0,ASK
143,1779169779.543,0,0.55,0.5625,0.0817,0.0,170,0,0.3659,1,0.0,WAIT
143,1779169779.543,1,0.7852,0.475,0.2897,2.539,240,0,0.3962,1,0.0,ASK
143,1779169779.543,2,0.6656,0.5264,0.1832,4.108,372,0,0.366,1,0.0,ASK
144,1779169780.122,0,0.5477,0.5153,0.0381,0.0,174,1,0.3189,1,0.0,WAIT
144,1779169780.122,1,0.7852,0.475,0.2377,3.118,240,0,0.3962,1,0.0,ASK
144,1779169780.122,2,0.6656,0.5264,0.1306,4.687,372,0,0.366,1,0.0,ASK
145,1779169780.683,0,0.5062,0.4611,0.036,0.0,178,0,0.2612,1,0.0,WAIT
145,1779169780.683,1,0.7852,0.475,0.2561,3.679,240,0,0.3962,1,0.0,ASK
145,1779169780.683,2,0.6656,0.5264,0.1505,5.248,372,0,0.366,1,0.0,ASK
146,1779169781.241,0,0.5648,0.5236,0.0348,0.0,182,0,0.33,1,0.0,WAIT
146,1779169781.241,1,0.7852,0.475,0.2034,4.237,240,0,0.3962,1,0.0,ASK
146,1779169781.241,2,0.6656,0.5264,0.0965,0.0,374,0,0.366,1,0.0,WAIT
147,1779169781.82,0,0.5633,0.5667,0.3983,0.143,185,0,0.3721,1,0.0,ASK
147,1779169781.82,1,0.7852,0.475,0.5934,4.816,240,0,0.3962,1,0.0,ASK
147,1779169781.82,2,0.6656,0.5264,0.4879,0.433,375,0,0.366,1,0.0,ASK
148,1779169782.381,0,0.5633,0.5653,0.3967,0.704,185,0,0.3707,1,0.0,ASK
148,1779169782.381,1,0.7852,0.475,0.5929,5.377,240,0,0.3962,1,0.0,ASK
148,1779169782.381,2,0.6664,0.5264,0.4876,0.994,375,0,0.3664,1,0.0,ASK
149,1779169782.957,0,0.5633,0.5653,0.0801,0.0,187,0,0.3707,1,0.0,WAIT
149,1779169782.957,1,0.7852,0.475,0.2781,5.953,240,0,0.3962,1,0.0,ASK
149,1779169782.957,2,0.6656,0.5264,0.171,1.57,375,0,0.366,1,0.0,ASK
150,1779169783.512,0,0.5633,0.5653,0.0772,0.0,191,0,0.3707,1,0.0,WAIT
150,1779169783.512,1,0.7852,0.475,0.2746,6.508,240,0,0.3962,1,0.0,ASK
150,1779169783.512,2,0.6656,0.5264,0.1676,2.125,375,0,0.366,1,0.0,ASK
151,1779169784.092,0,0.5633,0.5653,0.0808,0.0,195,0,0.3707,1,0.0,WAIT
151,1779169784.092,1,0.7852,0.475,0.2791,7.088,240,0,0.3962,1,0.0,ASK
151,1779169784.092,2,0.6656,0.5264,0.172,2.705,375,0,0.366,1,0.0,ASK
152,1779169784.652,0,0.5633,0.5653,999.0,0.435,196,0,0.3707,1,0.0,ASK
152,1779169784.652,1,0.7852,0.475,999.0,7.648,240,0,0.3962,1,0.0,ASK
152,1779169784.652,2,0.6656,0.5264,999.0,3.265,375,0,0.366,1,0.0,ASK
153,1779169785.212,0,0.5633,0.5667,0.0712,0.0,199,0,0.3721,1,0.0,WAIT
153,1779169785.212,1,0.7852,0.475,0.1398,8.208,240,0,0.3962,1,0.0,ASK
153,1779169785.212,2,0.675,0.5222,0.0493,0.0,378,0,0.3667,1,0.0,WAIT
154,1779169785.788,0,0.5633,0.5667,0.0684,0.0,203,0,0.3721,1,0.0,WAIT
154,1779169785.788,1,0.7852,0.4764,0.1416,8.784,240,0,0.3971,1,0.0,ASK
154,1779169785.788,2,0.6758,0.5222,0.0508,0.0,382,0,0.3671,1,0.0,WAIT
155,1779169786.348,0,0.5633,0.5667,0.0684,0.0,207,0,0.3721,1,0.0,WAIT
155,1779169786.348,1,0.7852,0.475,0.1419,9.344,240,0,0.3962,1,0.0,ASK
155,1779169786.348,2,0.675,0.5222,0.0504,0.0,386,0,0.3667,1,0.0,WAIT
156,1779169786.924,0,0.5633,0.5667,0.0677,0.0,211,0,0.3721,1,0.0,WAIT
156,1779169786.924,1,0.7852,0.475,0.1425,9.92,240,0,0.3962,1,0.0,ASK
156,1779169786.924,2,0.675,0.5222,0.0508,0.0,390,0,0.3667,1,0.0,WAIT
157,1779169787.484,0,0.5633,0.5667,0.0677,0.0,215,0,0.3721,1,0.0,WAIT
157,1779169787.484,1,0.7852,0.475,0.1425,10.48,240,0,0.3962,1,0.0,ASK
157,1779169787.484,2,0.675,0.5222,0.0508,0.0,394,0,0.3667,1,0.0,WAIT
158,1779169788.06,0,0.5633,0.5667,0.0677,0.0,219,0,0.3721,1,0.0,WAIT
158,1779169788.06,1,0.7852,0.4764,0.1422,11.056,240,0,0.3971,1,0.0,ASK
158,1779169788.06,2,0.675,0.5222,0.0508,0.0,398,0,0.3667,1,0.0,WAIT
159,1779169788.62,0,0.5633,0.5667,0.0677,0.0,223,0,0.3721,1,0.0,WAIT
159,1779169788.62,1,0.7852,0.475,0.1425,11.616,240,0,0.3962,1,0.0,ASK
159,1779169788.62,2,0.6758,0.5222,0.0513,0.0,402,0,0.3671,1,0.0,WAIT
160,1779169789.182,0,0.5633,0.5667,0.0675,0.0,227,0,0.3721,1,0.0,WAIT
160,1779169789.182,1,0.7852,0.475,0.1422,12.178,240,0,0.3962,1,0.0,ASK
160,1779169789.182,2,0.675,0.5222,0.0503,0.0,406,0,0.3667,1,0.0,WAIT
161,1779169789.756,0,0.5633,0.5667,0.0675,0.0,231,0,0.3721,1,0.0,WAIT
161,1779169789.756,1,0.7852,0.475,0.1422,12.752,240,0,0.3962,1,0.0,ASK
161,1779169789.756,2,0.675,0.5222,0.0503,0.0,410,0,0.3667,1,0.0,WAIT
162,1779169790.315,0,0.5633,0.5667,999.0,0.146,234,0,0.3721,1,0.0,ASK
162,1779169790.315,1,0.7852,0.475,999.0,13.311,240,0,0.3962,1,0.0,ASK
162,1779169790.315,2,0.675,0.5236,999.0,0.146,413,0,0.3679,1,0.0,ASK
163,1779169790.892,0,0.5633,0.5667,999.0,0.435,235,0,0.3721,1,0.0,ASK
163,1779169790.892,1,0.7852,0.475,999.0,13.888,240,0,0.3962,1,0.0,ASK
163,1779169790.892,2,0.675,0.5236,999.0,0.723,413,0,0.3679,1,0.0,ASK
164,1779169791.448,0,0.5633,0.5667,999.0,0.991,235,0,0.3721,1,0.0,ASK
164,1779169791.448,1,0.7852,0.475,999.0,14.444,240,0,0.3962,1,0.0,ASK
164,1779169791.448,2,0.675,0.5236,999.0,1.279,413,0,0.3679,1,0.0,ASK
165,1779169792.028,0,0.5633,0.5667,999.0,1.571,235,0,0.3721,1,0.0,ASK
165,1779169792.028,1,0.7852,0.475,999.0,15.024,240,0,0.3962,1,0.0,ASK
165,1779169792.028,2,0.675,0.5236,999.0,1.859,413,0,0.3679,1,0.0,ASK
166,1779169792.587,0,0.5633,0.5667,999.0,2.13,235,0,0.3721,1,0.0,ASK
166,1779169792.587,1,0.7852,0.475,999.0,15.583,240,0,0.3962,1,0.0,ASK
166,1779169792.587,2,0.675,0.5222,999.0,2.418,413,0,0.3667,1,0.0,ASK
167,1779169793.148,0,0.5633,0.5667,999.0,2.69,235,0,0.3721,1,0.0,ASK
167,1779169793.148,1,0.7852,0.475,999.0,16.144,240,0,0.3962,1,0.0,ASK
167,1779169793.148,2,0.675,0.5236,999.0,2.979,413,0,0.3679,1,0.0,ASK
168,1779169793.724,0,0.5633,0.5667,999.0,3.267,235,0,0.3721,1,0.0,ASK
168,1779169793.724,1,0.7852,0.475,999.0,16.72,240,0,0.3962,1,0.0,ASK
168,1779169793.724,2,0.675,0.5236,999.0,3.555,413,0,0.3679,1,0.0,ASK
169,1779169794.284,0,0.5633,0.5667,999.0,3.827,235,0,0.3721,1,0.0,ASK
169,1779169794.284,1,0.7852,0.475,999.0,17.28,240,0,0.3962,1,0.0,ASK
169,1779169794.284,2,0.6758,0.5236,999.0,4.115,413,0,0.3683,1,0.0,ASK
170,1779169794.86,0,0.5633,0.5667,999.0,4.403,235,0,0.3721,1,0.0,ASK
170,1779169794.86,1,0.7852,0.475,999.0,17.856,240,0,0.3962,1,0.0,ASK
170,1779169794.86,2,0.6758,0.5236,999.0,4.691,413,0,0.3683,1,0.0,ASK
171,1779169795.42,0,0.5633,0.5667,999.0,4.963,235,0,0.3721,1,0.0,ASK
171,1779169795.42,1,0.7852,0.475,999.0,18.416,240,0,0.3962,1,0.0,ASK
171,1779169795.42,2,0.675,0.5236,999.0,5.251,413,0,0.3679,1,0.0,ASK
172,1779169795.996,0,0.5633,0.5667,999.0,5.539,235,0,0.3721,1,0.0,ASK
172,1779169795.996,1,0.7852,0.475,999.0,18.992,240,0,0.3962,1,0.0,ASK
172,1779169795.996,2,0.6758,0.5236,999.0,5.827,413,0,0.3683,1,0.0,ASK
173,1779169796.556,0,0.5633,0.5667,999.0,6.099,235,0,0.3721,1,0.0,ASK
173,1779169796.556,1,0.7852,0.475,999.0,19.552,240,0,0.3962,1,0.0,ASK
173,1779169796.556,2,0.675,0.5236,999.0,6.387,413,0,0.3679,1,0.0,ASK
174,1779169797.116,0,0.5633,0.5667,999.0,6.658,235,0,0.3721,1,0.0,ASK
174,1779169797.116,1,0.7852,0.475,999.0,20.112,240,0,0.3962,1,0.0,ASK
174,1779169797.116,2,0.675,0.5236,999.0,6.947,413,0,0.3679,1,0.0,ASK
175,1779169797.691,0,0.5633,0.5667,999.0,7.234,235,0,0.3721,1,0.0,ASK
175,1779169797.691,1,0.7852,0.475,999.0,20.687,240,0,0.3962,1,0.0,ASK
175,1779169797.691,2,0.675,0.5236,999.0,7.522,413,0,0.3679,1,0.0,ASK
176,1779169798.252,0,0.5633,0.5667,0.1873,0.416,236,0,0.3721,1,0.0,ASK
176,1779169798.252,1,0.7852,0.475,0.0451,0.0,242,0,0.3962,1,0.0,WAIT
176,1779169798.252,2,0.6758,0.525,0.0936,0.0,417,0,0.3695,1,0.0,WAIT
177,1779169798.824,0,0.5633,0.5667,0.1775,0.988,236,0,0.3721,1,0.0,ASK
177,1779169798.824,1,0.7703,0.3903,0.0375,0.0,246,0,0.3306,1,0.0,WAIT
177,1779169798.824,2,0.675,0.5236,0.0785,0.0,421,0,0.3679,1,0.0,WAIT
178,1779169799.387,0,0.5633,0.5667,0.175,1.551,236,0,0.3721,1,0.0,ASK
178,1779169799.387,1,0.7172,0.2931,0.0322,0.0,250,0,0.2363,1,0.0,WAIT
178,1779169799.387,2,0.6758,0.525,0.0932,0.0,425,0,0.3695,1,0.0,WAIT
179,1779169799.948,0,0.5633,0.5667,0.1767,2.112,236,0,0.3721,1,0.0,ASK
179,1779169799.948,1,0.6906,0.2653,0.0253,0.0,254,0,0.2015,1,0.0,WAIT
179,1779169799.948,2,0.6758,0.525,0.1087,0.0,428,0,0.3695,1,0.0,WAIT
180,1779169800.524,0,0.5633,0.5667,0.1729,2.688,236,0,0.3721,1,0.0,ASK
180,1779169800.524,1,0.6945,0.2722,0.0274,0.0,258,0,0.2075,1,0.0,WAIT
180,1779169800.524,2,0.6758,0.525,0.1024,0.0,432,0,0.3695,1,0.0,WAIT
181,1779169801.08,0,0.5633,0.5667,0.1716,3.244,236,0,0.3721,1,0.0,ASK
181,1779169801.08,1,0.6969,0.2792,0.0272,0.0,262,0,0.2122,1,0.0,WAIT
181,1779169801.08,2,0.6758,0.525,0.0995,0.0,436,0,0.3695,1,0.0,WAIT
182,1779169801.661,0,0.5633,0.5667,0.1712,3.825,236,0,0.3721,1,0.0,ASK
182,1779169801.661,1,0.6984,0.2806,0.0276,0.0,266,0,0.2142,1,0.0,WAIT
182,1779169801.661,2,0.6758,0.525,0.0984,0.0,440,0,0.3695,1,0.0,WAIT
183,1779169802.22,0,0.5633,0.5667,0.1713,4.384,236,0,0.3721,1,0.0,ASK
183,1779169802.22,1,0.6992,0.2833,0.0278,0.0,270,0,0.2159,1,0.0,WAIT
183,1779169802.22,2,0.6758,0.525,0.0975,0.0,444,0,0.3695,1,0.0,WAIT
184,1779169802.796,0,0.5633,0.5667,0.1708,4.96,236,0,0.3721,1,0.0,ASK
184,1779169802.796,1,0.6984,0.2833,0.0278,0.0,274,0,0.2152,1,0.0,WAIT
184,1779169802.796,2,0.675,0.525,0.0975,0.0,448,0,0.3691,1,0.0,WAIT
185,1779169803.351,0,0.5633,0.5653,0.1752,5.515,236,0,0.3707,1,0.0,ASK
185,1779169803.351,1,0.6328,0.2014,0.0227,0.0,278,1,0.1328,1,0.0,WAIT
185,1779169803.351,2,0.675,0.5236,0.1411,0.138,451,0,0.3679,1,0.0,ASK
186,1779169803.915,0,0.5633,0.5667,0.1892,6.079,236,0,0.3721,1,0.0,ASK
186,1779169803.915,1,0.4836,0.1833,0.0341,0.0,281,0,0.0234,1,0.0,WAIT
186,1779169803.915,2,0.6758,0.5236,0.212,0.703,451,0,0.3683,1,0.0,ASK
187,1779169804.489,0,0.5633,0.5667,0.2,6.653,236,0,0.3721,1,0.0,ASK
